canonical_work_id,edition_title,language,publication_date,publisher,edition_statement,format,isbn10,isbn13,doi,oclc,source_ids,confidence,source_urls,amazon_search_url,amazon_asin,amazon_marketplace,amazon_stars,amazon_review_count,amazon_observed_at,amazon_source_url,amazon_match_confidence
2158,"Chemical wave transmission in nerve, by A. V. Hill...",en,1932,The Macmillan company,,,,,,2622988,openlibrary:OL6287436M,0.7,https://openlibrary.org/books/OL6287436M,https://www.amazon.com/s?k=Chemical+wave+transmission+in+nerve%2C+by+A.+V.+Hill...,,,,,,,
2168,Living machinery,en,1933,"G. Bell & sons, ltd.",,,,,,14749811,openlibrary:OL6292527M,0.7,https://openlibrary.org/books/OL6292527M,https://www.amazon.com/s?k=Living+machinery,,,,,,,
1633,On the method of theoretical physics,en,1933,Oxford university press,,,,,,4839235,openlibrary:OL6292654M,0.7,https://openlibrary.org/books/OL6292654M,https://www.amazon.com/s?k=On+the+method+of+theoretical+physics,,,,,,,
1715,Why war?,en,1933,"International institute of intellectual co-operation, League of nations",,,,,,2779610,openlibrary:OL6293159M,0.7,https://openlibrary.org/books/OL6293159M,https://www.amazon.com/s?k=Why+war%3F,,,,,,,
1633,On the method of theoretical physics,en,1933,The Clarendon Press,,,,,,5913567,openlibrary:OL6297281M,0.7,https://openlibrary.org/books/OL6297281M,https://www.amazon.com/s?k=On+the+method+of+theoretical+physics,,,,,,,
1536,...Les fondements de la théorie de la relativité générale.,fr,1933,Hermann et Cie,,,,,,1876422,openlibrary:OL6300952M,0.7,https://openlibrary.org/books/OL6300952M,https://www.amazon.com/s?k=...Les+fondements+de+la+the%CC%81orie+de+la+relativite%CC%81+ge%CC%81ne%CC%81rale.,,,,,,,
2164,Physical and chemical changes in nerve during activity,en,1934,The Science press,,,,,,3248003,openlibrary:OL6309621M,0.7,https://openlibrary.org/books/OL6309621M,https://www.amazon.com/s?k=Physical+and+chemical+changes+in+nerve+during+activity,,,,,,,
5095,X-rays in theory and experiment,en,1935,"D. Van Nostrand company, inc.",,,,,,853654,openlibrary:OL6317896M,0.7,https://openlibrary.org/books/OL6317896M,https://www.amazon.com/s?k=X-rays+in+theory+and+experiment,,,,,,,
1627,Comment je vois le monde,fr,1934,E. Flammarion,,,,,,1493149,openlibrary:OL6320899M,0.7,https://openlibrary.org/books/OL6320899M,https://www.amazon.com/s?k=Comment+je+vois+le+monde,,,,,,,
5089,The human meaning of science,en,1940,The University of North Carolina press,,,,,,311688,openlibrary:OL6407450M,0.7,https://openlibrary.org/books/OL6407450M,https://www.amazon.com/s?k=The+human+meaning+of+science,,,,,,,
5037,Avyakta mānava,kan,1953,Madrāsu Viśvavidyānilaya,,,,,,34509442,openlibrary:OL641914M,0.7,https://openlibrary.org/books/OL641914M,https://www.amazon.com/s?k=Avyakta+ma%CC%84nava,,,,,,,
2160,India--scientific development or disaster,en,1944,India-Burma Association,,,,,,4119830,openlibrary:OL6479292M,0.7,https://openlibrary.org/books/OL6479292M,https://www.amazon.com/s?k=India--scientific+development+or+disaster,,,,,,,
1636,Test case for humanity.,en,1944,"Information Dept., the Jewish Agency for Palestine",,,,,,522682,openlibrary:OL6487262M,0.7,https://openlibrary.org/books/OL6487262M,https://www.amazon.com/s?k=Test+case+for+humanity.,,,,,,,
1447,The Arabs and Palestine,en,1944,Christian Council on Palestine and American Palestine Committee,,,,,,12428080,openlibrary:OL6498856M,0.7,https://openlibrary.org/books/OL6498856M,https://www.amazon.com/s?k=The+Arabs+and+Palestine,,,,,,,
2171,The intensity of X-ray reflection,en,1917,Press of the New era printing company,,,,,,,openlibrary:OL6600159M,0.7,https://openlibrary.org/books/OL6600159M,https://www.amazon.com/s?k=The+intensity+of+X-ray+reflection,,,,,,,
1657,Le traitement des plaies infectées,fr,1917,Masson et cie,,,,,,11600318,openlibrary:OL6606630M,0.7,https://openlibrary.org/books/OL6606630M,https://www.amazon.com/s?k=Le+traitement+des+plaies+infecte%CC%81es,,,,,,,
1434,The anatomy and physiology of capillaries,en,1922,"Yale university press; [etc., etc.]",,,,,,3552673,openlibrary:OL6651350M,0.7,https://openlibrary.org/books/OL6651350M,https://www.amazon.com/s?k=The+anatomy+and+physiology+of+capillaries,,,,,,,
1611,Geometrie und Erfahrung,de,1921,J. Springer,,,,,,,openlibrary:OL6652465M,0.7,https://openlibrary.org/books/OL6652465M,https://www.amazon.com/s?k=Geometrie+und+Erfahrung,,,,,,,
1640,Sidelights on relativity,en,1922,Methuen & co. ltd.,,,,,,919416,openlibrary:OL7062154M|openlibrary:OL6655097M,1.0,https://openlibrary.org/books/OL6655097M|https://openlibrary.org/books/OL7062154M,https://www.amazon.com/s?k=Sidelights+on+relativity,,,,,,,
1621,Untersuchungen über die theorie der 'Brownschen bewegung',de,1922,Akademische verlagsgesellschaft m.b.h.,,,,,,7603131,openlibrary:OL6657334M,0.7,https://openlibrary.org/books/OL6657334M,https://www.amazon.com/s?k=Untersuchungen+u%CC%88ber+die+theorie+der+%27Brownschen+bewegung%27,,,,,,,
2176,Beitrage zur konstitution anorganischer verbindungen.,de,1924,Akademische verlagsgesellschaft m. b. h.,,,,,,7612950,openlibrary:OL6687887M,0.7,https://openlibrary.org/books/OL6687887M,https://www.amazon.com/s?k=Beitrage+zur+konstitution+anorganischer+verbindungen.,,,,,,,
1405,X-rays and electrons,en,1926,D. Van Nostrand company,,,,,,1871779,openlibrary:OL6695612M,0.7,https://openlibrary.org/books/OL6695612M,https://www.amazon.com/s?k=X-rays+and+electrons,,,,,,,
1641,Investigations on the theory of the Brownian movement,en,1926,Methuen & Co. ltd.,,,,,,1484863,openlibrary:OL6699382M,0.7,https://openlibrary.org/books/OL6699382M,https://www.amazon.com/s?k=Investigations+on+the+theory+of+the+Brownian+movement,,,,,,,
1429,Insulin; en Opdagelse og dens Betydning.,dan,1924,Universitetsbogtrykkeriet,,,,,,14729250,openlibrary:OL6704215M,0.7,https://openlibrary.org/books/OL6704215M,https://www.amazon.com/s?k=Insulin%3B+en+Opdagelse+og+dens+Betydning.,,,,,,,
2163,Muscular movement in man,en,1927,"McGraw-Hill book comapny, inc.",,,,,,1332940,openlibrary:OL6705865M,0.7,https://openlibrary.org/books/OL6705865M,https://www.amazon.com/s?k=Muscular+movement+in+man,,,,,,,
2168,Living machinery,en,1927,"Harcourt, brace and company",,,,,,2387571,openlibrary:OL6708143M,0.7,https://openlibrary.org/books/OL6708143M,https://www.amazon.com/s?k=Living+machinery,,,,,,,
1437,The protamines and histones,en,1928,"Longmans, Green and co.",,,,,,3192897,openlibrary:OL6718685M,0.7,https://openlibrary.org/books/OL6718685M,https://www.amazon.com/s?k=The+protamines+and+histones,,,,,,,
1581,Zur einheitlichen Feldtheorie,de,1929,Verlag der Akademie der Wissenschaften,,,,,,4430378,openlibrary:OL6726745M,0.7,https://openlibrary.org/books/OL6726745M,https://www.amazon.com/s?k=Zur+einheitlichen+Feldtheorie,,,,,,,
1434,The anatomy and physiology of capillaries,en,1929,"Yale university press; London, H. Milford, Oxford university press",,,,,,769032,openlibrary:OL6731396M,0.7,https://openlibrary.org/books/OL6731396M,https://www.amazon.com/s?k=The+anatomy+and+physiology+of+capillaries,,,,,,,
2157,Adventures in biophysics,en,1931,University of Pennsylvania press,,,,,,587944,openlibrary:OL6759150M,0.7,https://openlibrary.org/books/OL6759150M,https://www.amazon.com/s?k=Adventures+in+biophysics,,,,,,,
1754,Living philosophies,en,1931,Simon and Schuster,,,,,,555019,openlibrary:OL6764435M,0.7,https://openlibrary.org/books/OL6764435M,https://www.amazon.com/s?k=Living+philosophies,,,,,,,
5050,Relativity,en,2001,Dover Publications,,,048641714X,9780486417141,,45413525,openlibrary:OL6790481M,0.7,https://openlibrary.org/books/OL6790481M,https://www.amazon.com/s?k=9780486417141,,,,,,,
5053,The evolution of physics,en,1942,Simon and Schuster,,,,,,,openlibrary:OL6895079M,0.7,https://openlibrary.org/books/OL6895079M,https://www.amazon.com/s?k=The+evolution+of+physics,,,,,,,
1736,Einstein's miraculous year,en,1998,Princeton University Press,,,0691059381,9780691059389,,37975965,openlibrary:OL700177M,0.7,https://openlibrary.org/books/OL700177M,https://www.amazon.com/s?k=9780691059389,,,,,,,
1433,The respiratory exchange of animals and man.,en,1916,Longmans,,,,,,,openlibrary:OL7072757M,0.7,https://openlibrary.org/books/OL7072757M,https://www.amazon.com/s?k=The+respiratory+exchange+of+animals+and+man.,,,,,,,
1634,The principle of relativity,en,1920,University of Calcutta,,,,,,,openlibrary:OL7087798M,0.7,https://openlibrary.org/books/OL7087798M,https://www.amazon.com/s?k=The+principle+of+relativity,,,,,,,
2181,"Optics and laser spectroscopy, Bell Telephone Laboratories, 1951-1961, and Stanford University since 1961",,1998,,,,,,,,openlibrary:OL7125759M,0.7,https://openlibrary.org/books/OL7125759M,https://www.amazon.com/s?k=Optics+and+laser+spectroscopy%2C+Bell+Telephone+Laboratories%2C+1951-1961%2C+and+Stanford+University+since+1961,,,,,,,
1434,The anatomy and physiology of capillaries.,en,1922,Yale Univ. Press,,,,,,,openlibrary:OL7137221M,0.7,https://openlibrary.org/books/OL7137221M,https://www.amazon.com/s?k=The+anatomy+and+physiology+of+capillaries.,,,,,,,
2003,"Biochemistry at Stanford, Biotechnology at DNAX",en,1998,"Regional Oral History Office, Bancroft Library, University of California",,,,,,,openlibrary:OL7143372M,0.7,https://openlibrary.org/books/OL7143372M,https://www.amazon.com/s?k=Biochemistry+at+Stanford%2C+Biotechnology+at+DNAX,,,,,,,
1907,Reflections on Biochemistry,en,September 1976,Elsevier,,,0080210104,9780080210100,,,openlibrary:OL9265167M|openlibrary:OL7310508M,1.0,https://openlibrary.org/books/OL7310508M|https://openlibrary.org/books/OL9265167M,https://www.amazon.com/s?k=9780080210100,,,,,,,
5049,The Meaning of Relativity (Routledge Classics),en,"February 6, 2003",Routledge,,,0415285887,9780415285889,,826516548,openlibrary:OL7490079M,0.7,https://openlibrary.org/books/OL7490079M,https://www.amazon.com/s?k=9780415285889,,,,,,,
2182,Einstein Notebook (Decorative Notebooks),en,"August 1, 1989",Dover Publications,,,0486261972,9780486261973,,57565775,openlibrary:OL7636362M,0.7,https://openlibrary.org/books/OL7636362M,https://www.amazon.com/s?k=9780486261973,,,,,,,
1564,Six Einstein Cards (Small-Format Card Books),en,"October 19, 1993",Dover Publications,,,0486277127,9780486277127,,316044477,openlibrary:OL7636838M,0.7,https://openlibrary.org/books/OL7636838M,https://www.amazon.com/s?k=9780486277127,,,,,,,
1634,The Principle of Relativity,en,"June 1, 1952",Dover Publications,,,0486600815,9780486600819,,,openlibrary:OL7650091M,0.7,https://openlibrary.org/books/OL7650091M,https://www.amazon.com/s?k=9780486600819,,,,,,,
2092,Einstein in His Own Words,en,"November 7, 2006",Gramercy,,,0517228475,9780517228470,,,openlibrary:OL7681872M,0.7,https://openlibrary.org/books/OL7681872M,https://www.amazon.com/s?k=9780517228470,,,,,,,
1526,Ideas and Opinions (Based on Mein Weltbild),en,"December 13, 1985",Crown Publishers,,,0517556014,9780517556016,,18409687,openlibrary:OL7691231M,0.7,https://openlibrary.org/books/OL7691231M,https://www.amazon.com/s?k=9780517556016,,,,,,,
2010,For the Love of Enzymes,en,"September 1, 1991",Harvard University Press,,,0674307763,9780674307766,,233924968,openlibrary:OL7692536M,0.7,https://openlibrary.org/books/OL7692536M,https://www.amazon.com/s?k=9780674307766,,,,,,,
5050,Relativity,en,"June 6, 1995",Three Rivers Press,,,0517884410,9780517884416,,32764749,openlibrary:OL7707821M|openlibrary:OL894480M,1.0,https://openlibrary.org/books/OL7707821M|https://openlibrary.org/books/OL894480M,https://www.amazon.com/s?k=9780517884416,,,,,,,
1598,"The Collected Papers of Albert Einstein, Volume 5: The Swiss Years",en,"January 24, 1995",Princeton University Press,,,0691000999,9780691000992,,,openlibrary:OL7755836M,0.7,https://openlibrary.org/books/OL7755836M,https://www.amazon.com/s?k=9780691000992,,,,,,,
1596,"The Collected Papers of Albert Einstein, Volume 6: The Berlin Years",en,"September 15, 1997",Princeton University Press,,,0691017344,9780691017341,,,openlibrary:OL7756411M,0.7,https://openlibrary.org/books/OL7756411M,https://www.amazon.com/s?k=9780691017341,,,,,,,
1597,"The Collected Papers of Albert Einstein, Volume 4: The Swiss Years",en,"August 5, 1996",Princeton University Press,,,0691026106,9780691026107,,,openlibrary:OL7756735M,0.7,https://openlibrary.org/books/OL7756735M,https://www.amazon.com/s?k=9780691026107,,,,,,,
1598,"The Collected Papers of Albert Einstein, Volume 5: The Swiss Years",de,"September 20, 1993",Princeton University Press,,,0691033226,9780691033228,,,openlibrary:OL7756872M,0.7,https://openlibrary.org/books/OL7756872M,https://www.amazon.com/s?k=9780691033228,,,,,,,
1597,"The Collected Papers of Albert Einstein, Volume 4: The Swiss Years",de,"September 1, 1995",Princeton University Press,,,0691037051,9780691037059,,,openlibrary:OL7756915M,0.7,https://openlibrary.org/books/OL7756915M,https://www.amazon.com/s?k=9780691037059,,,,,,,
1600,"The Collected Papers of Albert Einstein, Volume 8 : The Berlin Years",en,"July 1, 1998",Princeton University Press,,,069104841X,9780691048413,,,openlibrary:OL7757153M,0.7,https://openlibrary.org/books/OL7757153M,https://www.amazon.com/s?k=9780691048413,,,,,,,
1600,"The Collected Papers of Albert Einstein, Volume 8: The Berlin Years",de,"November 9, 1998",Princeton University Press,,,0691048495,9780691048499,,,openlibrary:OL7757155M,0.7,https://openlibrary.org/books/OL7757155M,https://www.amazon.com/s?k=9780691048499,,,,,,,
1599,"The Collected Papers of Albert Einstein, Volume 7: The Berlin Years",de,"January 1, 2001",Princeton University Press,,,0691057176,9780691057170,,,openlibrary:OL7757387M,0.7,https://openlibrary.org/books/OL7757387M,https://www.amazon.com/s?k=9780691057170,,,,,,,
1599,The Collected Papers of Albert Einstein: Volume 7: The Berlin Years,en,April 2002,Princeton University Press,,,0691057184,9780691057187,,,openlibrary:OL7757388M,0.7,https://openlibrary.org/books/OL7757388M,https://www.amazon.com/s?k=9780691057187,,,,,,,
1595,"The Collected Papers of Albert Einstein, Volume 2: The Swiss Years",de,"February 1, 1990",Princeton University Press,,,0691085269,9780691085265,,,openlibrary:OL7757918M,0.7,https://openlibrary.org/books/OL7757918M,https://www.amazon.com/s?k=9780691085265,,,,,,,
1595,"The Collected Papers of Albert Einstein, Volume 2: The Swiss Years",en,"December 1, 1989",Princeton University Press,,,0691085498,9780691085494,,,openlibrary:OL7757923M,0.7,https://openlibrary.org/books/OL7757923M,https://www.amazon.com/s?k=9780691085494,,,,,,,
1851,Albert Einstein/Mileva Maric,en,"October 31, 2000",Princeton University Press,,,0691088861,9780691088860,,,openlibrary:OL7758029M,0.7,https://openlibrary.org/books/OL7758029M,https://www.amazon.com/s?k=9780691088860,,,,,,,
1596,"The Collected Papers of Albert Einstein, Volume 3: The Swiss Years",en,"January 24, 1994",Princeton University Press,,,0691102503,9780691102504,,,openlibrary:OL7758533M,0.7,https://openlibrary.org/books/OL7758533M,https://www.amazon.com/s?k=9780691102504,,,,,,,
1601,"The Collected Papers of Albert Einstein, Volume 9: The Berlin Years",de,"October 11, 2004",Princeton University Press,,,0691120889,9780691120881,,,openlibrary:OL7758950M,0.7,https://openlibrary.org/books/OL7758950M,https://www.amazon.com/s?k=9780691120881,,,,,,,
1601,"The Collected Papers of Albert Einstein, Volume 9: The Berlin Years",en,"October 25, 2004",Princeton University Press,,,0691121249,9780691121246,,,openlibrary:OL7758967M,0.7,https://openlibrary.org/books/OL7758967M,https://www.amazon.com/s?k=9780691121246,,,,,,,
1504,Einstein's Miraculous Year,en,"March 28, 2005",Princeton University Press,,,0691122288,9780691122281,,,openlibrary:OL7759002M,0.7,https://openlibrary.org/books/OL7759002M,https://www.amazon.com/s?k=9780691122281,,,,,,,
1483,"The Collected Papers of Albert Einstein, Volume 10: The Berlin Years",en,"July 10, 2006",Princeton University Press,,,0691128251,9780691128252,,,openlibrary:OL7759298M,0.7,https://openlibrary.org/books/OL7759298M,https://www.amazon.com/s?k=9780691128252,,,,,,,
1848,"The Collected Papers of Albert Einstein, Volume 10: The Berlin Years",en,"July 17, 2006",Princeton University Press,,,069112826X,9780691128269,,,openlibrary:OL7759299M,0.7,https://openlibrary.org/books/OL7759299M,https://www.amazon.com/s?k=9780691128269,,,,,,,
1632,Essays in Humanism,,June 1978,Philosophical Library,,,080220435X,9780802204356,,,openlibrary:OL7875333M,0.7,https://openlibrary.org/books/OL7875333M,https://www.amazon.com/s?k=9780802204356,,,,,,,
1608,Essays in Physics,en,May 1985,Philosophical Library Inc,,,0802224822,9780802224828,,416350594,openlibrary:OL7875369M,0.7,https://openlibrary.org/books/OL7875369M,https://www.amazon.com/s?k=9780802224828,,,,,,,
1950,Einstein on Peace,,June 1987,Crown Publishing Group,,,0805201912,9780805201918,,,openlibrary:OL7933380M,0.7,https://openlibrary.org/books/OL7933380M,https://www.amazon.com/s?k=9780805201918,,,,,,,
1614,Letters to Solovine,en,"June 1, 2000",Citadel,,,0806514221,9780806514222,,,openlibrary:OL7941581M,0.7,https://openlibrary.org/books/OL7941581M,https://www.amazon.com/s?k=9780806514222,,,,,,,
1620,The Theory Of Relativity,en,"October 1, 2000",Citadel,,,0806517654,9780806517650,,34080170,openlibrary:OL815584M|openlibrary:OL7941704M,1.0,https://openlibrary.org/books/OL7941704M|https://openlibrary.org/books/OL815584M,https://www.amazon.com/s?k=9780806517650,,,,,,,
5054,The World As I See It,en,"May 1, 2006",Citadel,,,0806527900,9780806527901,,64555455,openlibrary:OL7942292M,0.7,https://openlibrary.org/books/OL7942292M,https://www.amazon.com/s?k=9780806527901,,,,,,,
1500,The Einstein Reader,en,"June 1, 2006",Citadel,,,0806527919,9780806527918,,,openlibrary:OL7942293M,0.7,https://openlibrary.org/books/OL7942293M,https://www.amazon.com/s?k=9780806527918,,,,,,,
1510,Essential Einstein,en,1995,Pomegranate Artbooks,,,0876544723,9780876544723,,32699051,openlibrary:OL794564M,0.7,https://openlibrary.org/books/OL794564M,https://www.amazon.com/s?k=9780876544723,,,,,,,
1927,You can be a woman astronomer,en,1995,Cascade Pass,,,1880599171,9781880599174,,32926095,openlibrary:OL798926M,0.7,https://openlibrary.org/books/OL798926M,https://www.amazon.com/s?k=9781880599174,,,,,,,
5050,Relativity,,,,,,0760759219,9780760759219,,66386953,openlibrary:OL8014324M,0.7,https://openlibrary.org/books/OL8014324M,https://www.amazon.com/s?k=9780760759219,,,,,,,
5051,Autobiographical Notes,en,"October 1, 1991",Open Court Publishing Company,,,0812691792,9780812691795,,,openlibrary:OL8018930M,0.7,https://openlibrary.org/books/OL8018930M,https://www.amazon.com/s?k=9780812691795,,,,,,,
1562,Selections from The Principle of Relativity (On the Shoulders of Giants),en,"November 30, 2004",Running Press Book Publishers,,,0762420235,9780762420230,,,openlibrary:OL8033348M,0.7,https://openlibrary.org/books/OL8033348M,https://www.amazon.com/s?k=9780762420230,,,,,,,
1442,Albert Einstein,en,"June 30, 2005",Castle Books,,,0785820450,9780785820451,,61502653,openlibrary:OL8103778M,0.7,https://openlibrary.org/books/OL8103778M,https://www.amazon.com/s?k=9780785820451,,,,,,,
2185,Digital Harmony,en,April 1996,HarperCollins Publishers,,,088730785X,9780887307850,,,openlibrary:OL8197986M,0.7,https://openlibrary.org/books/OL8197986M,https://www.amazon.com/s?k=9780887307850,,,,,,,
2015,The Grace A. Tanner Lecture,,June 1987,Eugene T. Woolf,,,0910153043,9780910153041,,20550612,openlibrary:OL8296447M,0.7,https://openlibrary.org/books/OL8296447M,https://www.amazon.com/s?k=9780910153041,,,,,,,
5050,Relativity,en,"March 8, 2007",Dodo Press,,,1406517879,9781406517873,,133482334,openlibrary:OL8408651M,0.7,https://openlibrary.org/books/OL8408651M,https://www.amazon.com/s?k=9781406517873,,,,,,,
1640,Sidelights on Relativity (Illustrated Edition),en,"March 8, 2007",Dodo Press,,,1406517887,9781406517880,,,openlibrary:OL8408652M,0.7,https://openlibrary.org/books/OL8408652M,https://www.amazon.com/s?k=9781406517880,,,,,,,
1640,Sidelights On Relativity,en,"June 30, 2004",Kessinger Publishing,,,141914720X,9781419147203,,,openlibrary:OL8472134M,0.7,https://openlibrary.org/books/OL8472134M,https://www.amazon.com/s?k=9781419147203,,,,,,,
2184,Proceedings of the Fourth International Conference on Coccidioidomycosis,en,December 1985,Natl Foundation Infectious,,,0961452005,9780961452001,,,openlibrary:OL8516256M,0.7,https://openlibrary.org/books/OL8516256M,https://www.amazon.com/s?k=9780961452001,,,,,,,
